Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges,Expiry_Days
ORD1628,12/11/2024 3:58,3:58,Medium,Light,Standard,Medium,3.66,208.86,262.5,292.68,Snowy,Holiday,1,In-stock,278.16,9.37,3.74,90
ORD1629,12/30/2024 9:26,9:26,Low,Heavy,Same-day,Low,28.38,212.6,310.53,288.24,Rainy,None,2,In-stock,259.42,4.4,18.72,200
ORD1630,6/25/2024 20:46,20:46,Medium,Light,Same-day,High,35.61,219.87,266.78,275.95,Rainy,None,3,Low Stock,318.47,5.53,20.98,137
ORD1631,8/21/2024 22:56,22:56,Low,Heavy,Express,High,5.66,267.06,367.34,340.5,Snowy,Sports Event,5,In-stock,393.23,10.06,6.46,347
ORD1632,9/14/2024 7:16,7:16,Low,Heavy,Express,Medium,16.05,180.35,220.47,179.78,Rainy,None,3,Out of Stock,240.28,6.05,28.14,330
ORD1633,5/15/2024 11:58,11:58,High,Moderate,Express,High,40.41,372.14,507.77,580.75,Snowy,None,1,Out of Stock,641.37,8.59,53.21,252
ORD1634,5/29/2024 3:36,3:36,High,Light,Express,Medium,7.98,130.73,193.07,221.13,Stormy,Holiday,1,Out of Stock,212.41,6.32,6.73,23
ORD1635,7/12/2024 12:56,12:56,Medium,Light,Same-day,Low,31.58,115.2,171.04,188.51,Snowy,None,3,Out of Stock,183,3.5,17.43,186
ORD1636,11/7/2024 18:02,18:02,High,Light,Standard,Medium,11.05,319.93,412.49,437.08,Stormy,None,0,Low Stock,433.09,9.39,7.87,210
ORD1637,7/23/2024 17:21,17:21,Low,Moderate,Same-day,Medium,36.86,43.98,53.23,48.39,Snowy,Holiday,0,In-stock,115.77,1.7,43.37,337
ORD1638,10/1/2024 16:15,16:15,Medium,Heavy,Standard,Low,28.4,393.96,444.99,398.07,Clear,None,2,In-stock,466.4,16.35,27.65,282
ORD1639,3/9/2024 19:37,19:37,Low,Light,Express,Medium,47.79,494.86,708.08,637.38,Stormy,None,0,Low Stock,614.21,19.85,43.41,309
ORD1640,9/24/2024 13:14,13:14,Medium,Heavy,Same-day,High,43.11,197.37,235.32,254.03,Snowy,None,2,Low Stock,288.02,8.82,48.31,182
ORD1641,11/3/2024 22:29,22:29,Low,Light,Express,Low,13.28,482.72,624.51,743.13,Rainy,Sports Event,2,In-stock,773.77,13.51,10.13,114
ORD1642,3/23/2024 23:53,23:53,Medium,Moderate,Express,Low,41.09,462.46,558.57,484.6,Rainy,Sports Event,0,Out of Stock,654.4,11.15,69.93,16
ORD1643,5/4/2024 15:52,15:52,High,Light,Express,Low,42.62,399.34,483.68,433.89,Snowy,None,5,Low Stock,614.05,16.12,42.73,74
ORD1644,6/4/2024 18:14,18:14,Low,Light,Standard,Low,18,422.04,534.19,570.16,Rainy,Holiday,3,Out of Stock,613.1,18.74,10.4,84
ORD1645,10/22/2024 10:11,10:11,Medium,Moderate,Same-day,High,37.95,245.86,277.78,224.77,Stormy,None,4,Out of Stock,372.13,10.71,72.68,309
ORD1646,6/21/2024 11:42,11:42,Low,Moderate,Standard,High,27.16,158.9,199.51,190.65,Rainy,Holiday,3,Out of Stock,296.71,7.93,52.82,337
ORD1647,9/14/2024 4:40,4:40,High,Light,Standard,Medium,43.3,256.19,330.99,355.18,Rainy,Holiday,1,Out of Stock,526.61,11.46,34.35,142
ORD1648,6/6/2024 13:01,13:01,Medium,Light,Standard,Medium,11.48,270.62,366.52,357.5,Snowy,Holiday,0,Out of Stock,459.72,5.54,21.12,28
ORD1649,8/15/2024 0:59,0:59,High,Heavy,Express,Low,45.73,288.4,418.94,486.95,Clear,None,4,In-stock,469.32,6.81,90.01,255
ORD1650,6/16/2024 1:16,1:16,High,Moderate,Express,Medium,13.67,489.4,562.99,639.17,Rainy,None,2,Out of Stock,786.81,21.63,9.24,70
ORD1651,6/20/2024 4:15,4:15,Low,Light,Standard,High,5.29,388.34,532.22,600.62,Snowy,None,4,In-stock,555.99,8.18,8.22,60
ORD1652,11/30/2024 12:59,12:59,High,Light,Standard,High,21.83,67.8,76.3,67.08,Rainy,None,4,In-stock,148.27,3.27,29.44,150
ORD1653,9/19/2024 20:56,20:56,Medium,Moderate,Express,Low,5.87,201.16,229.66,228.22,Snowy,Sports Event,5,Low Stock,249.66,5.42,8.39,95
ORD1654,4/28/2024 5:47,5:47,High,Light,Standard,Low,25.36,390.62,483.68,491.11,Clear,Sports Event,2,In-stock,727.94,10.59,24.54,109
ORD1655,11/12/2024 16:00,16:00,Medium,Moderate,Standard,High,7.56,151.94,199.3,213.37,Snowy,Sports Event,1,Out of Stock,245.54,3.9,13.65,227
ORD1656,10/29/2024 16:12,16:12,Low,Heavy,Same-day,Medium,23.91,304.11,413.51,478.93,Rainy,Sports Event,1,In-stock,551.82,6.44,19.33,84
ORD1657,3/30/2024 19:26,19:26,High,Heavy,Same-day,Low,20.26,51.41,57.17,46.63,Snowy,None,4,In-stock,123.41,1.23,30.64,257
ORD1658,5/20/2024 14:02,14:02,High,Moderate,Express,Low,20.57,354.65,416.08,345.77,Snowy,Holiday,5,Low Stock,579.15,15.24,31.62,227
ORD1659,2/10/2024 14:35,14:35,Low,Heavy,Express,High,19.7,447.55,592.21,585.6,Clear,Sports Event,2,Out of Stock,694.06,20.75,10.89,125
ORD1660,4/1/2024 19:36,19:36,Medium,Moderate,Same-day,High,45.31,226.97,291.93,235.99,Snowy,Sports Event,3,Out of Stock,437.86,10.51,56.51,55
ORD1661,5/30/2024 21:25,21:25,Medium,Light,Same-day,High,35.37,442.72,564.12,518.2,Snowy,Sports Event,5,In-stock,807.53,19.41,23.89,255
ORD1662,10/4/2024 23:11,23:11,Low,Heavy,Express,Low,33.85,262,289.21,258.2,Rainy,None,2,In-stock,374.61,11.29,43.84,40
ORD1663,9/21/2024 3:43,3:43,Low,Heavy,Same-day,Medium,33.59,316.68,379.55,305.23,Stormy,Holiday,2,In-stock,588.34,15.71,61.56,203
ORD1664,4/14/2024 16:05,16:05,Low,Light,Express,High,20.85,332.88,460.83,444.62,Clear,None,3,Low Stock,481.48,13.6,22.57,313
ORD1665,12/26/2024 17:24,17:24,Medium,Light,Express,Medium,11.58,39.34,58.81,54.66,Rainy,Sports Event,5,Low Stock,71.02,1.89,21.34,214
ORD1666,5/11/2024 15:29,15:29,Low,Heavy,Same-day,Medium,25.4,96.85,136.82,142.58,Clear,Sports Event,5,In-stock,184.36,3.87,41.63,203
ORD1667,12/7/2024 8:23,8:23,High,Moderate,Express,Low,48.93,363.37,536.42,629.46,Stormy,None,2,In-stock,562.46,15.24,59.48,187
ORD1668,10/6/2024 23:36,23:36,Low,Heavy,Standard,High,47.34,396.53,456.92,409.93,Stormy,Holiday,2,Out of Stock,599.7,10.51,40.76,214
ORD1669,6/27/2024 13:47,13:47,Low,Light,Express,Medium,15.46,174.76,233.34,220.42,Rainy,Holiday,4,In-stock,280.42,7.52,20.19,101
ORD1670,12/15/2024 4:05,4:05,High,Heavy,Express,Low,38.95,277.38,372.43,382.42,Stormy,Sports Event,0,Out of Stock,458.79,9.47,60.02,11
ORD1671,10/10/2024 5:44,5:44,High,Light,Express,High,27.48,121.65,179.95,150.79,Clear,Sports Event,2,Out of Stock,253.22,3.69,34.63,218
ORD1672,4/18/2024 15:07,15:07,Medium,Heavy,Express,Medium,19.82,451.69,513.26,415.89,Clear,None,2,Low Stock,565.87,18.27,17.12,159
ORD1673,4/5/2024 16:13,16:13,Low,Light,Same-day,Medium,32.38,340.44,501.72,586.2,Clear,Holiday,4,Out of Stock,562.79,10.39,44.89,1
ORD1674,6/21/2024 12:20,12:20,High,Heavy,Same-day,Medium,35.73,34.87,50.31,46.63,Snowy,Holiday,3,Low Stock,79.08,1.6,20.76,44
ORD1675,1/25/2024 8:58,8:58,Low,Heavy,Standard,Medium,10.04,169.55,189.63,221.47,Rainy,Holiday,4,Low Stock,273.67,5.77,17.5,300
ORD1676,8/8/2024 20:08,20:08,High,Light,Same-day,Low,31.05,342.7,476.59,488.17,Snowy,None,1,Low Stock,574.15,16.3,32.88,319
ORD1677,10/15/2024 20:27,20:27,Low,Light,Same-day,Low,21.22,362.53,513.23,567.48,Stormy,Sports Event,1,Low Stock,483.85,12.64,12.68,292
ORD1678,12/6/2024 16:53,16:53,High,Moderate,Same-day,High,15.08,190.53,261.91,275.24,Rainy,Sports Event,5,Low Stock,302.03,8.81,9.5,8
ORD1679,4/8/2024 19:55,19:55,Low,Light,Express,Low,26.82,332.81,379.42,388.7,Clear,None,3,In-stock,437.36,14.05,30.05,335
ORD1680,8/9/2024 1:12,1:12,High,Heavy,Standard,Low,48.44,138.2,191,162.89,Clear,Holiday,0,Low Stock,295.77,3.27,67.93,287
ORD1681,12/21/2024 5:39,5:39,High,Heavy,Express,High,36.69,274.61,348.51,299.76,Clear,None,3,In-stock,513.03,6.58,71.41,341
ORD1682,9/20/2024 2:23,2:23,Medium,Moderate,Standard,High,37.89,387.8,564.01,533.26,Snowy,Sports Event,5,Out of Stock,554.12,9.44,45.16,281
ORD1683,3/5/2024 15:35,15:35,Medium,Light,Express,High,29.31,185.03,257.73,261.89,Rainy,Sports Event,4,Out of Stock,353.1,9,41.68,132
ORD1684,1/25/2024 3:33,3:33,Medium,Heavy,Same-day,Low,24.16,113.39,161.37,166.69,Rainy,Holiday,3,Low Stock,188.17,4.12,16.8,129
ORD1685,9/7/2024 13:03,13:03,Medium,Heavy,Express,High,26.19,330.04,460.7,533.53,Rainy,Holiday,3,Out of Stock,547.49,12.09,29.41,351
ORD1686,6/1/2024 16:12,16:12,High,Moderate,Express,Medium,15.8,291.07,400.22,478.72,Clear,Sports Event,3,Out of Stock,473.17,9.87,11.26,186
ORD1687,12/14/2024 21:28,21:28,Low,Moderate,Express,Medium,15.36,132.21,178.46,189.66,Rainy,Sports Event,4,Low Stock,183.24,3.19,14.73,73
ORD1688,6/25/2024 23:16,23:16,High,Heavy,Express,Medium,39.43,457.66,644.47,702.3,Stormy,Holiday,0,Low Stock,870.71,18.1,60.36,52
ORD1689,8/27/2024 18:19,18:19,High,Light,Express,High,2.97,186.78,254.55,278.03,Snowy,Sports Event,1,In-stock,281.07,4.1,1.75,5
ORD1690,12/5/2024 1:52,1:52,Medium,Moderate,Same-day,High,47.9,425.52,503.65,455.44,Stormy,Holiday,5,Low Stock,739.77,10.35,73.39,231
ORD1691,5/2/2024 22:15,22:15,Low,Moderate,Express,Low,20.75,403.19,562.24,497.01,Rainy,Sports Event,1,Out of Stock,608.61,11.62,25.35,217
ORD1692,1/9/2024 0:21,0:21,Medium,Heavy,Express,Low,28.24,359.47,396.12,362.07,Clear,Sports Event,4,In-stock,527.08,13.55,30.57,66
ORD1693,6/20/2024 0:17,0:17,Low,Moderate,Same-day,Medium,34.1,242.82,313.34,341.21,Rainy,Holiday,0,Out of Stock,394.51,5.9,41.94,14
ORD1694,2/21/2024 7:09,7:09,High,Heavy,Same-day,Medium,18.25,157.87,228.73,183.73,Clear,Sports Event,0,In-stock,343.36,6.63,29.64,5
ORD1695,5/17/2024 15:53,15:53,High,Moderate,Same-day,Low,23.78,477.69,614.39,514.19,Stormy,Holiday,2,Low Stock,804.98,11.98,26.02,8
ORD1696,1/23/2024 10:59,10:59,Medium,Moderate,Same-day,High,17.22,145.33,165.97,136.98,Snowy,Holiday,2,In-stock,230.29,5.49,10.48,265
ORD1697,4/1/2024 19:33,19:33,High,Light,Same-day,High,42.63,470.52,526.93,472.14,Snowy,Holiday,0,Out of Stock,904.26,19.06,64.89,119
ORD1698,5/31/2024 12:09,12:09,Medium,Moderate,Express,High,32.56,355.85,393.35,410.3,Snowy,Sports Event,5,Out of Stock,595.22,12.27,43.17,88
ORD1699,8/5/2024 0:32,0:32,High,Moderate,Standard,High,43.28,270.64,358.01,422.8,Snowy,None,0,Out of Stock,491.83,8.05,51.66,18
ORD1700,3/19/2024 22:15,22:15,High,Heavy,Express,Low,13.62,414.05,603.91,602.39,Stormy,None,1,Low Stock,667.89,17.67,22.23,231
ORD1701,2/29/2024 11:20,11:20,Low,Heavy,Express,Low,24.53,108.07,136.69,140.52,Stormy,Sports Event,4,Low Stock,156.32,3.53,35.1,75
ORD1702,4/14/2024 16:08,16:08,High,Light,Standard,High,43.95,15.57,20.3,22.64,Stormy,Holiday,2,Low Stock,111.47,0.67,86.6,241
ORD1703,10/11/2024 17:04,17:04,High,Moderate,Standard,Medium,14.16,22.53,28.8,28.8,Snowy,Sports Event,5,Out of Stock,65.85,0.85,24.64,120
ORD1704,8/20/2024 6:20,6:20,Low,Light,Standard,Low,15.84,49.73,58.25,61.32,Clear,None,4,Low Stock,81.07,2.43,24.68,180
ORD1705,10/31/2024 4:50,4:50,Low,Moderate,Express,Low,24.99,152.32,170.32,196.39,Stormy,None,2,Low Stock,203.87,5.61,19.3,351
ORD1706,2/7/2024 5:50,5:50,Medium,Moderate,Express,Low,8.54,17.12,19.37,18.26,Stormy,None,5,Low Stock,32.95,0.5,10.55,337
ORD1707,2/27/2024 5:25,5:25,Medium,Light,Express,Medium,16.39,388.18,471.09,527.36,Rainy,Holiday,2,In-stock,568.48,7.94,17.39,161
ORD1708,3/6/2024 18:12,18:12,High,Moderate,Standard,Low,28.84,214.12,305.83,297.29,Clear,Sports Event,3,Out of Stock,370.27,6.29,37.01,259
ORD1709,8/17/2024 7:51,7:51,Medium,Light,Same-day,High,42.72,19.5,22.69,18.77,Snowy,Holiday,0,Out of Stock,100.89,0.85,74.49,325
ORD1710,8/31/2024 14:33,14:33,Low,Light,Standard,Medium,7.92,312.45,445.9,428,Clear,Sports Event,4,Out of Stock,541.86,12.74,15.37,167
ORD1711,4/24/2024 4:38,4:38,Medium,Light,Express,Low,42.11,386.74,448.36,397.37,Snowy,Sports Event,4,Low Stock,593.02,15.67,66.09,362
ORD1712,5/21/2024 19:55,19:55,Medium,Moderate,Standard,High,28.09,300.87,371.93,362.77,Stormy,Sports Event,1,Out of Stock,484.41,14.95,54.89,161
ORD1713,8/17/2024 3:06,3:06,High,Heavy,Standard,High,28.09,117.55,164.36,137.08,Clear,Holiday,3,Low Stock,238.43,2.71,42.52,95
ORD1714,3/14/2024 6:21,6:21,High,Light,Same-day,Low,40.31,286.74,325.33,372.68,Stormy,Holiday,0,Out of Stock,582.38,8.03,41.62,263
ORD1715,6/9/2024 15:44,15:44,Low,Light,Same-day,Medium,33.21,48.35,71.58,71.7,Stormy,Sports Event,2,Low Stock,103.08,2.33,39.54,277
ORD1716,7/26/2024 17:30,17:30,Medium,Light,Standard,Low,1.97,308.4,353.15,404.45,Snowy,Holiday,0,In-stock,445.44,11.03,3.15,5
ORD1717,12/31/2024 7:52,7:52,High,Heavy,Express,Low,22.69,129.39,185.31,208.61,Snowy,Sports Event,2,Out of Stock,239.91,3.27,21.26,213
ORD1718,6/22/2024 9:02,9:02,Low,Light,Standard,High,16.32,479.16,558.35,584.96,Clear,Holiday,4,Out of Stock,665.77,14.22,13.48,347
ORD1719,5/31/2024 2:55,2:55,High,Heavy,Standard,Low,17.61,148.45,173.66,183.04,Clear,None,4,In-stock,225.75,3.04,11.41,321
ORD1720,4/12/2024 13:53,13:53,Low,Light,Express,High,41.29,140.02,189.39,204,Snowy,None,0,Low Stock,234.18,4.28,62.43,127
ORD1721,11/26/2024 3:36,3:36,Medium,Moderate,Express,Low,22.85,353.98,452.15,414.77,Clear,Holiday,2,In-stock,496.69,14.13,35.01,263
ORD1722,8/22/2024 21:49,21:49,Medium,Heavy,Express,Low,10.27,342.85,395.81,388.51,Rainy,None,4,In-stock,458.1,15.43,15.15,67
ORD1723,8/5/2024 5:15,5:15,Medium,Heavy,Same-day,High,15.28,17.72,19.78,19.22,Clear,None,4,Out of Stock,46.32,0.48,18.81,66
ORD1724,7/16/2024 12:12,12:12,Medium,Moderate,Standard,Low,10.45,219.11,278.96,299.54,Snowy,Sports Event,4,Out of Stock,339.37,9.44,18.53,33
ORD1725,8/1/2024 3:07,3:07,Low,Moderate,Standard,High,18.5,176.52,260.92,237.94,Snowy,None,2,Low Stock,244.81,3.95,34.06,332
ORD1726,9/28/2024 0:11,0:11,Low,Moderate,Standard,Medium,16.6,165.12,188.28,196.56,Clear,Sports Event,3,Out of Stock,274.97,5.47,8.69,331
ORD1727,4/7/2024 6:47,6:47,Medium,Light,Same-day,Medium,26.26,411.81,508.49,568.76,Rainy,Holiday,1,In-stock,636.12,18.93,37.44,292
ORD1728,8/5/2024 22:41,22:41,Low,Moderate,Standard,Medium,40.26,362.85,417.78,409.71,Rainy,Holiday,4,In-stock,642.48,15.95,57.09,46
ORD1729,4/30/2024 2:18,2:18,High,Moderate,Standard,Low,2.51,331.77,436.27,374.37,Snowy,None,2,In-stock,535.04,13.35,4.07,32
ORD1730,9/12/2024 13:32,13:32,High,Heavy,Standard,Low,26.37,467.7,661.96,619.98,Clear,Sports Event,3,Low Stock,773.72,21.76,18.7,85
ORD1731,10/20/2024 20:14,20:14,Low,Heavy,Same-day,Low,20.11,424.53,545.36,459.07,Stormy,None,4,Out of Stock,568.53,13.84,11.77,161
ORD1732,2/17/2024 10:34,10:34,Low,Moderate,Express,Medium,10.46,379.17,509.99,601.99,Rainy,None,2,Out of Stock,563.24,17.61,7.15,72
ORD1733,3/13/2024 12:01,12:01,Medium,Heavy,Standard,High,7.88,450.99,654.5,575.36,Stormy,None,0,In-stock,663.87,11.53,5.25,243
ORD1734,10/14/2024 20:30,20:30,High,Light,Standard,Low,16.52,329.34,412.54,362.03,Rainy,Holiday,3,In-stock,506.31,11.44,14.7,74
ORD1735,7/8/2024 14:58,14:58,High,Heavy,Standard,High,36.42,53.93,60.09,58.85,Stormy,Sports Event,0,Out of Stock,140.93,1.22,35.43,340
ORD1736,9/6/2024 21:43,21:43,High,Moderate,Standard,Low,27.63,446.95,596.16,536.73,Stormy,Holiday,0,Low Stock,687.35,20.69,38.8,60
ORD1737,8/18/2024 3:47,3:47,High,Heavy,Same-day,Medium,31.37,219.05,258.76,275.97,Rainy,Holiday,0,Out of Stock,493.79,4.91,58.61,174
ORD1738,11/27/2024 14:07,14:07,Medium,Heavy,Standard,High,17.2,155.11,209.85,247.12,Stormy,Holiday,5,Low Stock,199.55,3.14,15.05,37
ORD1739,6/1/2024 18:57,18:57,Low,Heavy,Standard,Medium,14.33,399.68,530.32,445.84,Stormy,None,2,Low Stock,479.82,9.37,28.27,312
ORD1740,7/2/2024 12:21,12:21,High,Light,Express,Medium,31.04,174.53,224.39,220.96,Rainy,None,1,Low Stock,298.19,7.66,18.59,81
ORD1741,9/25/2024 3:04,3:04,Medium,Heavy,Standard,Medium,31.82,338.75,467.22,393.63,Snowy,Sports Event,5,Low Stock,500.33,13.66,53.76,87
ORD1742,8/20/2024 20:28,20:28,High,Moderate,Same-day,Low,44.83,323.6,379.56,332.44,Snowy,Holiday,5,Out of Stock,656.23,8.17,67.8,118
ORD1743,5/5/2024 23:47,23:47,Medium,Moderate,Standard,Low,15.86,234.58,297.62,298.95,Stormy,None,5,Out of Stock,331.66,4.95,26.64,44
ORD1744,7/4/2024 2:27,2:27,High,Heavy,Standard,High,43.74,180.63,245.02,223.38,Snowy,None,5,Low Stock,354.71,3.71,64.38,14
ORD1745,8/22/2024 6:53,6:53,High,Moderate,Express,Medium,44.07,101.83,134.19,143.4,Stormy,Sports Event,3,Out of Stock,239.18,2.43,66.03,293
ORD1746,5/26/2024 17:17,17:17,High,Moderate,Express,Low,29.89,388.06,457.03,455.3,Rainy,Sports Event,5,Low Stock,634.25,16.39,38.66,12
ORD1747,9/23/2024 2:55,2:55,High,Moderate,Express,High,19.83,483.66,585.91,617.63,Stormy,Holiday,5,In-stock,974.46,16.69,20.43,358
ORD1748,1/16/2024 6:04,6:04,Medium,Moderate,Express,Medium,25.79,23.44,29.55,25.43,Stormy,Sports Event,0,Low Stock,54.85,0.97,19.26,273
ORD1749,3/10/2024 0:49,0:49,High,Light,Express,Low,9.67,409.85,498.7,592.99,Rainy,Holiday,0,Out of Stock,791.12,16.81,9.71,281
ORD1750,11/23/2024 4:01,4:01,Low,Heavy,Standard,Medium,24.22,33.91,45.35,45.16,Rainy,Sports Event,0,Low Stock,82.07,1.35,31.43,323
ORD1751,8/21/2024 20:32,20:32,Low,Moderate,Standard,High,39.91,268.97,353.55,282.84,Rainy,None,3,Out of Stock,418.6,8.59,27.45,295
ORD1752,12/14/2024 5:25,5:25,Low,Light,Standard,Low,17.34,401.16,538.15,616.3,Snowy,None,5,Low Stock,523.25,19.47,33.82,208
ORD1753,2/2/2024 5:05,5:05,High,Heavy,Standard,High,23.74,173.69,211.98,211.48,Snowy,None,2,In-stock,294.61,8.22,12.21,101
ORD1754,2/18/2024 23:05,23:05,Low,Heavy,Same-day,High,23.51,66.76,86.98,72.32,Snowy,Sports Event,5,Out of Stock,129.55,1.96,27.67,56
ORD1755,8/24/2024 5:02,5:02,Medium,Light,Same-day,High,44.38,193.95,226.92,231.17,Stormy,None,4,Out of Stock,362.72,5.72,54.85,122
ORD1756,10/26/2024 16:12,16:12,Medium,Light,Standard,Low,42.01,242.74,296.38,315.64,Snowy,None,4,Out of Stock,346.99,7.54,49.47,184
ORD1757,9/13/2024 23:47,23:47,Medium,Moderate,Standard,Medium,29.55,421.88,610.85,537.7,Snowy,Holiday,5,In-stock,707.36,14.32,31.02,99
ORD1758,11/22/2024 3:35,3:35,Low,Moderate,Express,High,13.25,409.75,499.03,535.44,Clear,Holiday,5,In-stock,631.39,18.74,8.67,243
ORD1759,9/28/2024 0:02,0:02,High,Moderate,Express,High,40.55,207.59,242.75,276.65,Clear,Holiday,1,In-stock,344.68,4.23,26.67,159
ORD1760,9/15/2024 19:55,19:55,Low,Heavy,Express,High,43.63,254.05,318.16,273.29,Snowy,Holiday,0,Out of Stock,395.48,9.19,49.32,66
ORD1761,11/19/2024 22:50,22:50,Medium,Light,Same-day,High,35.01,288.18,389.09,463.61,Snowy,Sports Event,0,Out of Stock,441,10.93,25.15,285
ORD1762,5/19/2024 16:53,16:53,Low,Heavy,Express,Medium,32.03,476.41,660,541.02,Stormy,Holiday,1,In-stock,710.17,21.7,16.45,169
ORD1763,10/19/2024 23:41,23:41,Low,Light,Standard,High,10.97,129.73,168.33,140.75,Rainy,Sports Event,1,Low Stock,193.79,3.75,15.31,266
ORD1764,12/26/2024 3:06,3:06,Low,Light,Same-day,High,1.29,168.05,235.91,216.83,Clear,Holiday,1,In-stock,261.15,5.17,2.29,198
ORD1765,12/14/2024 4:24,4:24,Medium,Moderate,Express,High,33.14,20.97,25.89,23.36,Snowy,None,2,Low Stock,53.35,0.83,26.73,179
ORD1766,2/2/2024 8:09,8:09,Medium,Heavy,Express,Medium,42.86,175.62,251.92,261.79,Snowy,Sports Event,0,Out of Stock,363.17,5.18,68.29,255
ORD1767,5/22/2024 7:04,7:04,Low,Heavy,Express,High,2.11,91.2,100.52,101.24,Clear,Holiday,4,In-stock,138.45,3.01,1.94,255
ORD1768,4/5/2024 21:36,21:36,Medium,Light,Standard,Low,37.33,206.54,301.55,349.45,Snowy,Holiday,5,In-stock,290.76,6.66,32.2,331
ORD1769,8/6/2024 5:10,5:10,High,Light,Express,High,23.9,84.68,121.98,142.54,Snowy,Sports Event,4,Low Stock,134.23,3.4,18.08,34
ORD1770,5/30/2024 2:00,2:00,Low,Moderate,Same-day,High,20.84,159.2,221.2,203.87,Stormy,Sports Event,5,Low Stock,238.37,7.49,25.1,317
ORD1771,2/17/2024 23:23,23:23,High,Heavy,Same-day,Medium,17.12,197.04,288.52,300.47,Stormy,Sports Event,3,Low Stock,373.97,8.64,20.24,21
ORD1772,2/11/2024 6:44,6:44,Medium,Light,Same-day,Low,47.17,167.16,240.35,233.76,Rainy,None,0,Out of Stock,262.19,5.51,44.99,353
ORD1773,4/16/2024 23:19,23:19,High,Heavy,Standard,Medium,12.26,125.52,138.26,146.2,Stormy,Sports Event,1,Low Stock,209.05,3.02,11.19,54
ORD1774,7/8/2024 19:27,19:27,Medium,Moderate,Same-day,High,37.8,344.83,495.4,542.52,Rainy,None,2,Low Stock,461.37,9.64,66.8,171
ORD1775,9/19/2024 10:36,10:36,Low,Heavy,Standard,Low,25.72,198.47,287.98,265.17,Snowy,Sports Event,1,In-stock,315.78,8.25,20.8,353
ORD1776,9/10/2024 9:54,9:54,Low,Heavy,Same-day,Medium,15.2,421.47,588.49,511.48,Rainy,None,3,In-stock,645.37,20.36,13.02,203
ORD1777,5/13/2024 5:59,5:59,Low,Moderate,Same-day,Low,7.12,398.67,549.53,464.68,Rainy,Holiday,3,Low Stock,473.52,13.91,10.92,10
ORD1778,9/14/2024 17:38,17:38,Low,Moderate,Express,High,8.07,272.92,374.27,303.9,Stormy,Holiday,4,Out of Stock,374.89,7.95,11.1,189
ORD1779,4/2/2024 22:43,22:43,Low,Moderate,Express,Low,11.86,243.25,320.31,293.81,Stormy,Holiday,5,Low Stock,342.22,10.57,11.88,155
ORD1780,7/7/2024 16:18,16:18,Low,Heavy,Same-day,Medium,37.06,275.37,401.29,392.84,Clear,Sports Event,1,In-stock,521.72,9.11,66.63,73
ORD1781,4/14/2024 8:08,8:08,High,Light,Express,Medium,41.69,405.74,451.09,537.13,Clear,Sports Event,0,In-stock,654.82,16.7,37.4,296
ORD1782,9/1/2024 20:50,20:50,Low,Moderate,Same-day,High,28.38,485.59,671.06,787.07,Snowy,Sports Event,2,In-stock,873.26,12.62,22.02,73
ORD1783,4/17/2024 2:58,2:58,High,Light,Standard,Low,7.23,303.02,449.06,441.89,Clear,Holiday,5,Low Stock,441.14,10.38,9.47,84
ORD1784,9/7/2024 0:18,0:18,Low,Moderate,Same-day,Low,43.11,494.61,624.26,556.23,Clear,Sports Event,1,Out of Stock,792.43,18.66,31.78,180
ORD1785,11/23/2024 10:37,10:37,High,Heavy,Express,High,44.62,412.17,547.27,643.68,Stormy,None,5,Low Stock,718.13,14.05,64.71,181
ORD1786,1/30/2024 16:28,16:28,Medium,Light,Express,Medium,47.89,328.88,425.99,424.33,Snowy,None,1,In-stock,487.85,16.42,24.34,139
ORD1787,7/5/2024 8:56,8:56,High,Heavy,Standard,Low,15.22,102.04,129.36,125.72,Snowy,Sports Event,2,Low Stock,155.51,3.56,17.59,232
ORD1788,7/31/2024 4:05,4:05,Low,Moderate,Express,Medium,18.16,428.12,552.02,631.6,Rainy,Holiday,0,Out of Stock,689.39,18.52,29.02,13
ORD1789,3/18/2024 17:49,17:49,Low,Light,Standard,High,46.18,412.66,473.96,513.06,Snowy,None,0,Out of Stock,537.52,14.92,61.65,350
ORD1790,1/31/2024 9:33,9:33,High,Heavy,Standard,High,16.85,141.05,167.19,160.82,Clear,Sports Event,5,Low Stock,226.38,4.71,16.21,266
ORD1791,12/25/2024 16:55,16:55,Medium,Light,Express,Medium,40.36,208.47,303.96,249.62,Rainy,Sports Event,1,Out of Stock,350.72,9.2,70.77,33
ORD1792,8/14/2024 14:39,14:39,Medium,Light,Express,Medium,30.75,424.27,504.17,477.26,Clear,Sports Event,0,Low Stock,651.42,19.35,49.91,74
ORD1793,9/20/2024 17:19,17:19,Medium,Moderate,Express,Low,47.14,182.47,201.79,211.78,Snowy,Sports Event,5,Low Stock,258.34,4.97,40.44,211
ORD1794,11/19/2024 20:01,20:01,High,Moderate,Same-day,High,30.34,279.5,409.16,484.4,Snowy,Sports Event,2,Out of Stock,587.94,12.64,42.84,318
ORD1795,4/21/2024 12:11,12:11,Medium,Heavy,Same-day,Medium,6.26,123.31,165.83,166.76,Stormy,Holiday,4,Low Stock,181.7,4,10.15,325
