Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges
11473,2025-02-28 13:31:55.984603,Afternoon,Low,Moderate,Standard,Medium,1.08,17.34,20.68,14.0,Clear,None,Low,Low,17.34,5.23,19.53
11474,2025-03-01 01:39:23.984603,Night,High,Light,Flexible,Medium,1.08,11.57,15.65,15.66,Rainy,None,Medium,Medium,12.15,4.62,15.71
11475,2025-03-05 06:05:12.984603,Morning,Low,Moderate,Flexible,Medium,1.08,9.87,14.7,9.02,Stormy,None,Low,High,9.18,7.34,18.87
11476,2025-03-02 03:58:29.984603,Night,Medium,Moderate,Standard,High,1.08,43.71,50.83,41.11,Rainy,Holiday,Medium,Medium,43.71,8.46,12.76
11477,2025-02-27 02:45:00.984603,Night,Low,Moderate,Standard,Medium,1.08,10.39,15.6,7.81,Snowy,None,Medium,High,9.66,8.1,6.76
11478,2025-03-02 10:31:20.984603,Morning,Medium,Moderate,Standard,Medium,1.08,8.92,13.48,6.34,Stormy,None,Low,Medium,8.92,8.38,12.92
11479,2025-02-28 23:46:56.984603,Night,Low,Light,Flexible,High,1.08,5.42,13.44,0.4399999999999995,Snowy,Holiday,Medium,Low,5.42,5.48,6.9
11480,2025-02-26 15:08:37.984603,Afternoon,Medium,Light,Flexible,High,1.08,21.49,23.14,20.87,Stormy,None,Low,Low,21.49,8.54,13.89
11481,2025-03-02 06:52:31.984603,Morning,Medium,Moderate,Flexible,Low,1.08,47.42,54.29,51.33,Stormy,None,Low,Low,47.42,2.96,12.24
11482,2025-03-05 04:26:14.984603,Night,Low,Moderate,Flexible,Low,1.08,45.89,50.93,41.14,Stormy,Holiday,Low,Medium,45.89,6.36,14.34
11483,2025-03-03 02:23:00.984603,Night,Medium,Heavy,Standard,High,1.08,10.18,14.19,14.75,Clear,Festival,Low,Medium,11.2,2.05,5.15
11484,2025-03-01 00:21:27.984603,Night,High,Moderate,Standard,High,1.08,5.56,14.91,2.35,Clear,None,Medium,Medium,5.84,4.6,7.92
11485,2025-02-28 08:15:26.984603,Morning,High,Moderate,Standard,Medium,1.08,38.8,46.8,40.99,Stormy,Holiday,Medium,Medium,40.74,4.93,12.37
11486,2025-02-26 21:52:39.984603,Night,Low,Heavy,Standard,Medium,1.08,18.79,21.76,21.64,Clear,None,Medium,High,19.22,5.17,19.26
11487,2025-03-02 07:27:44.984603,Morning,Medium,Light,Flexible,Medium,1.08,42.56,49.43,44.91,Clear,None,Low,Medium,42.56,7.56,10.75
11488,2025-03-04 11:12:06.984603,Morning,Medium,Moderate,Standard,Medium,1.08,14.69,23.09,13.08,Stormy,None,Low,Medium,14.69,5.11,11.37
11489,2025-03-02 17:49:58.984603,Afternoon,Medium,Light,Flexible,High,1.08,27.15,37.05,29.19,Stormy,None,Medium,Low,27.15,5.59,15.72
11490,2025-03-01 12:49:30.984603,Afternoon,Low,Light,Flexible,Medium,1.08,6.48,13.77,6.210000000000001,Clear,None,Medium,Medium,6.48,3.9,14.06
11491,2025-03-03 05:38:04.984603,Morning,Medium,Moderate,Flexible,High,1.08,45.26,52.48,41.78,Clear,Holiday,Medium,High,42.09,4.99,9.48
11492,2025-03-04 21:09:13.984603,Night,High,Moderate,Urgent,Medium,1.08,13.01,19.53,10.02,Clear,None,Medium,Low,13.66,3.82,11.16
11493,2025-02-27 16:36:13.984603,Afternoon,Medium,Moderate,Standard,High,1.08,18.26,19.62,13.52,Clear,None,High,Medium,17.35,2.59,8.27
11494,2025-02-28 08:25:41.984603,Morning,Medium,Moderate,Urgent,Medium,1.08,26.59,32.86,24.91,Snowy,None,Medium,Medium,26.59,6.83,19.49
11495,2025-02-28 13:51:14.984603,Afternoon,Medium,Moderate,Standard,High,1.08,17.21,25.46,19.49,Rainy,None,Medium,Medium,17.21,7.35,6.96
11496,2025-02-27 15:59:10.984603,Afternoon,Low,Light,Standard,High,1.08,6.81,11.37,11.5,Snowy,None,Low,Low,6.81,6.96,10.58
11497,2025-03-01 16:40:36.984603,Afternoon,Medium,Moderate,Standard,Medium,1.08,6.31,12.59,2.6499999999999995,Clear,None,Medium,Low,6.31,5.71,5.39
11498,2025-02-27 16:04:17.984603,Afternoon,Medium,Moderate,Flexible,Medium,1.08,47.98,57.31999999999999,46.51,Clear,None,Medium,Low,47.98,5.04,8.33
11499,2025-02-28 06:56:39.984603,Morning,Low,Heavy,Flexible,Low,1.08,19.65,22.2,16.459999999999997,Stormy,Holiday,Low,High,20.1,8.91,16.71
11500,2025-03-05 00:30:04.984603,Night,High,Light,Urgent,Medium,1.08,20.05,23.57,22.66,Clear,None,Low,Medium,21.05,6.15,8.02
11501,2025-03-02 20:25:45.984603,Night,Low,Light,Standard,High,1.08,46.53,48.52,50.73,Clear,Holiday,High,High,41.11,5.83,6.2
11502,2025-02-28 23:29:56.984603,Night,High,Moderate,Flexible,Medium,1.08,42.63,48.13,38.77,Snowy,Festival,High,Low,42.52,2.21,12.12
11503,2025-02-27 08:49:14.984603,Morning,Medium,Heavy,Flexible,High,1.08,35.91,44.47,39.95,Stormy,None,Medium,Medium,39.5,4.73,5.15
11504,2025-02-28 03:53:57.984603,Night,Low,Moderate,Urgent,Medium,1.08,34.63,39.55,32.34,Rainy,None,High,High,30.6,5.04,6.27
11505,2025-03-04 12:48:11.984603,Afternoon,Medium,Moderate,Urgent,Medium,1.08,41.05,42.68,38.28,Rainy,None,Low,Medium,41.05,5.19,17.11
11506,2025-02-28 01:27:51.984603,Night,Medium,Heavy,Standard,Medium,1.08,12.6,15.97,8.17,Clear,None,Medium,Medium,13.86,6.64,16.57
11507,2025-02-27 11:43:45.984603,Morning,Low,Heavy,Flexible,Medium,1.08,34.89,43.9,30.69,Snowy,Holiday,Low,Medium,38.38,6.27,18.73
11508,2025-02-28 06:35:33.984603,Morning,Medium,Moderate,Urgent,Low,1.08,9.43,15.45,5.12,Stormy,None,Medium,Medium,9.43,6.86,17.82
11509,2025-03-05 09:47:23.984603,Morning,Medium,Moderate,Standard,High,1.08,10.69,19.92,10.15,Clear,None,Medium,Medium,10.69,8.12,15.25
11510,2025-02-26 20:30:19.984603,Night,Medium,Light,Standard,High,1.08,15.92,24.43,17.51,Clear,None,Low,Medium,15.92,8.5,5.78
11511,2025-03-01 14:05:39.984603,Afternoon,Low,Heavy,Standard,Medium,1.08,36.94,41.67,33.78,Stormy,None,Medium,High,37.79,7.74,16.74
11512,2025-02-27 08:09:25.984603,Morning,Medium,Moderate,Standard,Medium,1.08,45.16,51.86,42.34,Clear,None,Medium,High,42.0,9.64,17.68
11513,2025-03-01 02:00:10.984603,Night,Low,Heavy,Standard,Medium,1.08,36.09,43.07000000000001,32.82,Snowy,None,Medium,Medium,39.7,2.15,16.99
11514,2025-03-03 22:52:52.984603,Night,Medium,Light,Urgent,Medium,1.08,23.75,31.47,26.82,Snowy,None,High,Medium,22.56,3.57,12.63
11515,2025-02-28 11:25:23.984603,Morning,Low,Moderate,Standard,Medium,1.08,28.11,32.11,24.48,Stormy,None,High,High,24.84,2.06,8.49
11516,2025-03-04 03:10:49.984603,Night,High,Moderate,Standard,Medium,1.08,37.05,40.65,32.78,Stormy,None,Low,Low,38.9,7.18,17.68
11517,2025-03-02 11:32:24.984603,Morning,Medium,Moderate,Flexible,High,1.08,32.6,39.760000000000005,27.97,Clear,Concert,Medium,Low,32.6,9.18,15.91
11518,2025-03-01 03:12:33.984603,Night,Medium,Light,Flexible,Low,1.08,28.83,37.2,24.23,Clear,None,Medium,Medium,28.83,3.95,19.71
11519,2025-03-03 14:29:15.984603,Afternoon,Medium,Moderate,Standard,Medium,1.08,15.66,20.39,16.13,Stormy,None,Low,Medium,15.66,9.42,7.34
11520,2025-03-05 05:35:57.984603,Morning,Low,Moderate,Standard,High,1.08,32.76,36.65,28.7,Clear,None,High,High,28.94,2.48,8.38
11521,2025-03-04 05:15:11.984603,Morning,Low,Moderate,Standard,Low,1.08,5.84,14.27,3.06,Rainy,Holiday,Low,High,5.43,9.48,8.18
11522,2025-03-04 12:13:57.984603,Afternoon,High,Light,Flexible,High,1.08,30.2,37.38,33.53,Clear,None,Low,High,29.49,4.81,16.89
11523,2025-03-04 13:03:43.984603,Afternoon,High,Moderate,Flexible,Medium,1.08,41.93,46.02,46.61,Clear,None,Low,High,40.94,2.81,7.8
11524,2025-03-03 21:59:56.984603,Night,Low,Light,Standard,Low,1.08,13.09,18.86,16.7,Clear,None,Medium,Medium,13.09,5.89,6.0
11525,2025-03-02 20:38:43.984603,Night,Medium,Light,Standard,Low,1.08,10.14,19.79,14.74,Stormy,Festival,Low,Medium,10.14,4.05,19.98
11526,2025-03-04 09:45:01.984603,Morning,Medium,Moderate,Standard,Low,1.08,48.66,56.41,50.36,Clear,Concert,Medium,Medium,48.66,4.28,5.37
11527,2025-03-05 06:44:08.984603,Morning,Medium,Heavy,Standard,Low,1.08,42.96,45.95,47.83,Clear,None,Medium,Medium,47.26,4.46,17.53
11528,2025-02-28 01:17:47.984603,Night,Low,Moderate,Standard,Low,1.08,18.59,22.25,18.55,Clear,None,Medium,Medium,18.59,8.42,10.48
11529,2025-03-01 04:54:46.984603,Night,Low,Moderate,Standard,Medium,1.08,14.39,17.78,17.34,Clear,None,Low,Medium,14.39,6.31,17.62
11530,2025-03-03 15:09:23.984603,Afternoon,Low,Light,Standard,Low,1.08,20.03,28.67,24.75,Stormy,None,Medium,High,18.63,4.49,13.32
11531,2025-03-03 12:48:18.984603,Afternoon,High,Moderate,Flexible,Medium,1.08,24.41,31.18,26.5,Rainy,Holiday,Medium,Low,25.63,6.88,18.52
11532,2025-03-02 00:17:26.984603,Night,Medium,Light,Standard,High,1.08,41.95,51.41,46.52,Clear,Holiday,Medium,Low,41.95,7.73,18.89
11533,2025-03-02 21:10:08.984603,Night,Medium,Heavy,Standard,High,1.08,15.76,17.58,13.3,Clear,None,Low,Medium,17.34,4.18,5.14
11534,2025-03-02 21:46:23.984603,Night,High,Heavy,Flexible,Medium,1.08,37.44,38.91,35.44,Snowy,Concert,Low,High,40.22,5.31,6.13
11535,2025-03-02 11:53:21.984603,Morning,Medium,Moderate,Urgent,High,1.08,46.82,53.91,45.79,Rainy,None,Low,Low,46.82,2.98,8.76
11536,2025-03-01 14:44:46.984603,Afternoon,High,Moderate,Standard,Low,1.08,22.08,25.48,21.73,Clear,None,Medium,High,21.56,3.45,15.04
11537,2025-03-05 10:17:06.984603,Morning,Medium,Moderate,Standard,Low,1.08,6.17,13.28,10.14,Clear,None,Low,High,5.74,7.45,18.32
11538,2025-03-03 09:01:44.984603,Morning,Low,Moderate,Standard,Medium,1.08,42.24,49.75,46.120000000000005,Clear,None,Medium,Medium,42.24,3.45,11.9
11539,2025-02-26 21:23:44.984603,Night,High,Light,Flexible,High,1.08,36.88,40.620000000000005,38.46,Clear,None,Medium,High,36.01,6.2,14.1
11540,2025-03-03 07:57:50.984603,Morning,Medium,Light,Flexible,High,1.08,11.71,21.28,9.03,Stormy,None,High,Low,11.12,7.67,7.83
11541,2025-03-05 02:21:52.984603,Night,Low,Moderate,Standard,Medium,1.08,31.86,39.83,29.26,Clear,None,High,Medium,30.27,2.86,17.07
11542,2025-03-01 20:55:41.984603,Night,Medium,Heavy,Flexible,Medium,1.08,42.12,46.43,43.44,Stormy,None,High,Medium,44.02,6.54,19.51
11543,2025-03-01 20:40:00.984603,Night,Low,Light,Flexible,Medium,1.08,13.15,17.86,13.18,Clear,Concert,High,High,11.62,4.05,9.03
11544,2025-03-03 00:04:20.984603,Night,Medium,Light,Urgent,Low,1.08,15.03,22.47,12.62,Clear,Festival,Medium,Medium,15.03,9.7,12.42
11545,2025-03-01 18:22:41.984603,Night,High,Moderate,Standard,Medium,1.08,14.08,17.82,10.76,Stormy,None,High,Medium,14.04,5.87,6.29
11546,2025-02-27 00:21:08.984603,Night,High,Heavy,Flexible,Medium,1.08,49.89,53.55,52.12,Clear,Holiday,Medium,Medium,57.62,8.45,13.39
11547,2025-02-27 12:41:31.984603,Afternoon,High,Light,Standard,Low,1.08,15.33,21.95,18.46,Stormy,Holiday,Medium,Medium,16.1,6.4,12.54
11548,2025-03-01 09:55:13.984603,Morning,Low,Light,Standard,Low,1.08,17.01,19.22,14.62,Stormy,Holiday,Medium,Medium,17.01,2.35,7.17
11549,2025-03-01 12:52:35.984603,Afternoon,Medium,Moderate,Standard,High,1.08,7.16,17.1,6.41,Snowy,None,Medium,High,6.66,7.07,11.63
11550,2025-03-04 13:20:24.984603,Afternoon,Low,Moderate,Flexible,Medium,1.08,49.25,52.84,51.38,Clear,None,High,Medium,46.79,9.61,10.01
11551,2025-02-26 18:10:14.984603,Night,High,Light,Standard,Medium,1.08,16.1,20.540000000000003,15.79,Clear,None,Low,Medium,16.9,6.81,12.83
11552,2025-02-28 08:27:14.984603,Morning,Medium,Light,Flexible,Medium,1.08,37.64,40.66,42.25,Rainy,None,Low,Low,37.64,8.55,13.78
11553,2025-03-03 08:18:54.984603,Morning,Medium,Moderate,Standard,High,1.08,6.19,12.98,2.49,Clear,None,Medium,High,5.76,9.07,5.13
11554,2025-02-28 22:46:52.984603,Night,Medium,Moderate,Standard,Medium,1.08,40.25,41.79,43.79,Clear,Holiday,Medium,Low,40.25,3.82,16.42
11555,2025-02-28 19:22:52.984603,Night,Medium,Heavy,Flexible,Low,1.08,38.78,48.13,36.84,Clear,None,High,Low,40.53,3.7,15.7
11556,2025-03-01 22:38:45.984603,Night,Medium,Moderate,Flexible,Medium,1.08,8.79,12.53,10.66,Rainy,None,High,High,7.77,6.89,10.49
11557,2025-03-05 08:07:31.984603,Morning,High,Light,Standard,Medium,1.08,10.52,19.87,8.059999999999999,Clear,None,Low,Medium,11.05,5.29,5.79
11558,2025-02-28 13:31:16.984603,Afternoon,High,Moderate,Standard,Low,1.08,18.28,21.56,22.94,Stormy,None,Low,Medium,19.19,8.72,16.32
11559,2025-03-03 00:25:15.984603,Night,Low,Moderate,Flexible,Medium,1.08,20.96,26.58,16.46,Stormy,Concert,Medium,High,19.49,9.2,19.33
11560,2025-03-01 23:10:29.984603,Night,Medium,Light,Flexible,Medium,1.08,40.26,47.52,40.4,Clear,Holiday,High,Medium,38.25,4.83,8.6
11561,2025-03-03 14:55:19.984603,Afternoon,High,Heavy,Urgent,Medium,1.08,7.75,14.26,11.86,Stormy,Concert,Low,Medium,8.95,3.89,9.85
11562,2025-02-27 16:48:18.984603,Afternoon,Low,Heavy,Flexible,Medium,1.08,34.26,39.87,33.96,Clear,None,Low,Low,37.69,8.24,7.76
11563,2025-02-28 20:17:41.984603,Night,Medium,Light,Urgent,Medium,1.08,15.28,23.38,18.68,Clear,None,Low,Medium,15.28,4.2,13.65
11564,2025-02-27 16:49:19.984603,Afternoon,Low,Light,Flexible,High,1.08,22.21,27.44,26.71,Clear,Holiday,Medium,Medium,22.21,8.58,7.32
11565,2025-03-05 07:16:39.984603,Morning,Medium,Light,Flexible,High,1.08,5.1,9.1,0.7799999999999994,Stormy,None,Medium,Medium,5.1,5.39,10.34
11566,2025-03-04 11:59:22.984603,Morning,Low,Light,Standard,Medium,1.08,18.1,25.57,17.990000000000002,Clear,None,High,Medium,17.2,7.34,15.46
11567,2025-03-02 08:13:52.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,12.71,22.15,14.57,Clear,None,Medium,Medium,12.71,2.76,13.4
11568,2025-03-02 07:24:17.984603,Morning,Low,Moderate,Flexible,High,1.08,27.68,34.09,31.0,Snowy,Festival,High,Medium,26.3,6.99,10.8
11569,2025-02-28 04:51:11.984603,Night,Medium,Heavy,Flexible,High,1.08,12.12,15.64,8.75,Clear,Concert,Medium,Medium,13.33,5.61,11.3
11570,2025-02-28 07:07:18.984603,Morning,High,Light,Urgent,High,1.08,42.61,50.48,43.28,Snowy,None,Medium,Low,44.74,6.69,13.43
11571,2025-03-02 13:27:38.984603,Afternoon,High,Moderate,Standard,Low,1.08,44.73,52.59,41.36,Clear,None,Medium,Medium,46.97,3.34,5.09
11572,2025-02-27 05:40:06.984603,Morning,High,Heavy,Standard,Low,1.08,43.04,46.44,45.59,Stormy,Holiday,Medium,High,46.23,7.89,6.18
11573,2025-03-03 05:20:43.984603,Morning,Medium,Moderate,Standard,High,1.08,49.18,53.64,47.03,Rainy,None,Low,Medium,49.18,8.9,18.22
11574,2025-03-01 06:07:25.984603,Morning,Low,Light,Standard,High,1.08,46.16,48.43,43.85,Stormy,None,Medium,High,42.93,3.73,6.17
11575,2025-02-27 01:02:57.984603,Night,Low,Light,Standard,Medium,1.08,17.59,19.31,20.29,Snowy,None,Medium,Medium,17.59,2.77,15.6
11576,2025-03-04 23:32:04.984603,Night,High,Light,Standard,High,1.08,19.15,27.42,22.57,Stormy,None,Low,Low,20.11,2.19,18.8
11577,2025-03-02 12:16:12.984603,Afternoon,Medium,Heavy,Flexible,High,1.08,28.97,33.32,27.4,Clear,None,Low,High,29.64,7.14,9.06
11578,2025-03-02 10:39:10.984603,Morning,Low,Heavy,Flexible,Medium,1.08,22.32,25.85,22.33,Stormy,None,Low,Medium,24.55,6.86,10.56
11579,2025-02-28 20:49:31.984603,Night,Medium,Heavy,Flexible,Medium,1.08,48.65,51.95,50.58,Stormy,Festival,Low,Medium,53.52,6.37,13.53
11580,2025-03-02 22:56:08.984603,Night,Low,Heavy,Flexible,Medium,1.08,20.28,21.950000000000003,22.73,Clear,None,Medium,Low,22.31,3.86,18.23
11581,2025-02-27 19:34:52.984603,Night,Low,Light,Flexible,Medium,1.08,38.3,48.16,41.0,Snowy,None,Medium,Medium,38.3,5.13,19.13
11582,2025-02-26 18:07:35.984603,Night,High,Heavy,Urgent,High,1.08,30.89,35.19,29.79,Clear,None,Low,High,33.18,6.76,16.09
11583,2025-03-03 08:22:34.984603,Morning,High,Heavy,Urgent,Medium,1.08,48.04,50.52,48.4,Clear,None,Medium,Low,55.49,5.97,6.3
11584,2025-03-02 19:40:39.984603,Night,Medium,Light,Flexible,High,1.08,38.5,47.28,34.6,Clear,Festival,High,Medium,36.57,9.9,15.04
11585,2025-02-28 23:56:46.984603,Night,High,Light,Flexible,High,1.08,18.66,26.17,23.15,Rainy,None,Low,Medium,19.59,3.09,11.15
11586,2025-03-04 11:39:32.984603,Morning,Medium,Moderate,Flexible,Low,1.08,13.87,20.83,15.88,Rainy,Festival,Low,Low,13.87,7.56,12.06
11587,2025-03-05 10:09:22.984603,Morning,Medium,Light,Flexible,Low,1.08,43.46,47.13,42.22,Rainy,None,Medium,High,40.42,5.23,5.74
11588,2025-03-01 00:40:23.984603,Night,Low,Light,Flexible,Medium,1.08,46.0,50.74,44.9,Clear,Concert,Medium,Low,46.0,5.43,7.87
11589,2025-03-01 23:25:29.984603,Night,Low,Heavy,Urgent,Medium,1.08,42.4,50.97,38.3,Rainy,Holiday,Medium,Medium,46.64,7.74,16.86
11590,2025-03-02 04:46:27.984603,Night,Medium,Heavy,Flexible,Medium,1.08,38.19,44.95,37.76,Snowy,Festival,Medium,High,39.07,7.54,11.81
11591,2025-02-28 15:26:37.984603,Afternoon,High,Light,Flexible,Low,1.08,19.48,23.59,21.21,Clear,Holiday,Medium,Low,20.45,9.93,9.52
11592,2025-03-01 17:45:46.984603,Afternoon,Medium,Moderate,Flexible,Medium,1.08,27.74,29.72,32.27,Rainy,None,High,High,24.51,3.03,10.76
11593,2025-02-27 14:16:03.984603,Afternoon,Low,Heavy,Urgent,Low,1.08,46.21,55.31,47.69,Clear,Holiday,High,Medium,48.29,2.83,17.82
11594,2025-03-01 02:42:55.984603,Night,Low,Moderate,Urgent,Medium,1.08,11.07,20.67,12.58,Clear,Holiday,Medium,Medium,11.07,7.79,16.23
11595,2025-03-01 16:10:30.984603,Afternoon,High,Light,Standard,Low,1.08,27.27,34.74,30.13,Rainy,Concert,High,Medium,27.2,6.63,9.08
11596,2025-02-26 19:53:14.984603,Night,Low,Moderate,Standard,High,1.08,21.0,28.22,21.1,Clear,None,Medium,Low,21.0,4.19,6.76
11597,2025-03-02 11:34:14.984603,Morning,Medium,Heavy,Flexible,Medium,1.08,35.49,41.33,30.81,Stormy,None,Medium,Medium,39.04,2.64,8.78
11598,2025-03-03 20:32:13.984603,Night,Low,Heavy,Flexible,High,1.08,33.53,43.27,37.43,Rainy,None,Medium,High,34.3,2.69,18.81
11599,2025-02-28 06:07:00.984603,Morning,Low,Light,Standard,High,1.08,30.2,37.45,29.22,Clear,None,High,Low,28.69,9.15,13.72
11600,2025-02-28 01:12:10.984603,Night,Medium,Light,Standard,High,1.08,17.58,19.27,22.43,Clear,Concert,High,Medium,16.7,3.53,13.0
11601,2025-03-04 00:57:29.984603,Night,Medium,Heavy,Flexible,Medium,1.08,12.18,14.01,11.24,Snowy,None,Low,Medium,13.4,4.59,13.95
11602,2025-03-03 15:46:03.984603,Afternoon,Medium,Light,Standard,High,1.08,40.3,49.97,41.98,Clear,None,Medium,Medium,40.3,3.81,10.49
11603,2025-02-26 22:15:46.984603,Night,Low,Moderate,Standard,Low,1.08,49.63,59.120000000000005,49.23,Rainy,Holiday,High,High,43.85,4.84,17.11
11604,2025-03-04 12:38:36.984603,Afternoon,High,Light,Flexible,Low,1.08,12.61,18.63,9.93,Snowy,Concert,Medium,Medium,13.24,2.56,12.85
11605,2025-03-02 14:45:38.984603,Afternoon,Low,Light,Standard,High,1.08,8.41,11.34,12.72,Snowy,None,Low,Low,8.41,6.15,6.75
11606,2025-02-28 08:38:51.984603,Morning,Medium,Moderate,Standard,Low,1.08,38.56,44.81,39.830000000000005,Rainy,None,Low,Medium,38.56,2.54,6.94
11607,2025-03-04 00:19:11.984603,Night,High,Light,Flexible,High,1.08,20.47,28.34,19.98,Clear,Festival,Medium,Medium,21.49,8.4,13.05
11608,2025-02-28 11:52:21.984603,Morning,Low,Heavy,Standard,Medium,1.08,14.59,15.66,11.03,Clear,None,Medium,Medium,16.05,3.87,19.05
11609,2025-03-03 02:08:33.984603,Night,High,Light,Urgent,Medium,1.08,28.63,37.04,33.62,Clear,Holiday,Low,High,27.96,6.32,9.63
11610,2025-03-01 00:58:44.984603,Night,Low,Heavy,Flexible,Low,1.08,35.38,40.56,39.330000000000005,Rainy,None,Medium,Low,38.92,9.04,18.04
11611,2025-03-02 10:37:23.984603,Morning,Medium,Heavy,Standard,High,1.08,14.67,19.84,13.9,Clear,None,High,Medium,15.33,7.21,16.46
11612,2025-02-28 08:55:15.984603,Morning,Medium,Light,Flexible,Medium,1.08,49.75,54.66,46.46,Stormy,Concert,Low,Medium,49.75,6.26,8.72
11613,2025-02-28 09:19:27.984603,Morning,High,Moderate,Standard,High,1.08,19.77,27.0,15.07,Rainy,Holiday,Low,Medium,20.76,4.59,5.55
11614,2025-03-01 22:53:00.984603,Night,Low,Light,Urgent,Medium,1.08,19.17,22.06,15.69,Clear,None,High,Low,18.21,4.66,6.53
11615,2025-03-01 09:38:59.984603,Morning,Medium,Moderate,Standard,Low,1.08,24.04,30.5,24.38,Clear,Holiday,High,High,21.24,7.36,15.93
11616,2025-02-28 01:22:30.984603,Night,High,Moderate,Flexible,Medium,1.08,38.53,39.93,41.69,Rainy,None,Low,High,37.62,9.95,8.0
11617,2025-03-01 08:49:45.984603,Morning,Medium,Light,Urgent,Medium,1.08,44.3,52.6,42.94,Clear,None,Medium,Medium,44.3,7.29,10.57
11618,2025-02-28 19:16:12.984603,Night,Medium,Moderate,Standard,Low,1.08,19.58,27.92,18.92,Stormy,Holiday,Medium,Medium,19.58,6.46,12.53
11619,2025-03-05 02:49:59.984603,Night,Low,Moderate,Standard,Low,1.08,10.34,14.15,10.07,Snowy,Holiday,Low,High,9.62,7.85,15.88
11620,2025-02-28 05:18:29.984603,Morning,Medium,Heavy,Standard,Medium,1.08,16.53,18.48,11.71,Snowy,Concert,High,High,16.06,5.72,6.7
11621,2025-03-02 05:08:06.984603,Morning,Low,Light,Flexible,High,1.08,8.79,16.52,5.559999999999999,Stormy,None,Medium,High,8.17,2.48,11.1
11622,2025-02-26 14:26:49.984603,Afternoon,Low,Moderate,Standard,Medium,1.08,33.37,38.6,33.379999999999995,Stormy,Holiday,Medium,Medium,33.37,6.5,12.28
11623,2025-03-02 08:32:48.984603,Morning,Medium,Light,Standard,Medium,1.08,38.33,47.65,36.12,Rainy,None,Medium,Medium,38.33,9.66,13.11
11624,2025-03-04 16:47:17.984603,Afternoon,Medium,Heavy,Standard,Medium,1.08,24.32,28.5,24.55,Clear,None,High,Low,25.41,3.4,17.28
11625,2025-03-04 07:15:54.984603,Morning,High,Light,Flexible,Medium,1.08,47.88,56.45,43.96,Stormy,None,Low,Medium,50.27,7.52,7.58
11626,2025-02-27 10:36:20.984603,Morning,High,Moderate,Standard,Medium,1.08,37.74,38.97,40.77,Clear,Festival,Medium,Medium,39.63,3.61,17.12
11627,2025-02-26 15:59:14.984603,Afternoon,Medium,Light,Urgent,Medium,1.08,22.08,30.04,24.92,Clear,None,Medium,High,20.53,6.29,15.39
11628,2025-02-26 23:28:21.984603,Night,High,Moderate,Urgent,Medium,1.08,9.6,16.7,11.3,Stormy,None,Low,Medium,10.08,2.77,13.34
11629,2025-03-01 22:28:59.984603,Night,Medium,Heavy,Flexible,Low,1.08,27.22,32.96,27.53,Snowy,Holiday,High,Low,28.44,5.6,15.49
11630,2025-03-03 01:05:18.984603,Night,Low,Moderate,Standard,Medium,1.08,27.67,36.86,26.57,Rainy,None,Low,Medium,27.67,8.05,11.18
11631,2025-03-04 14:48:16.984603,Afternoon,Medium,Moderate,Standard,Medium,1.08,29.78,39.260000000000005,31.61,Clear,Concert,Medium,Low,29.78,4.78,7.08
11632,2025-03-03 03:05:25.984603,Night,Low,Moderate,Urgent,Medium,1.08,35.71,45.08,38.53,Rainy,None,High,Medium,33.92,7.32,14.99
11633,2025-02-27 22:28:22.984603,Night,Medium,Heavy,Standard,High,1.08,16.9,23.28,19.99,Clear,Holiday,Medium,Medium,18.59,8.36,12.87
11634,2025-03-04 07:48:35.984603,Morning,High,Moderate,Urgent,Medium,1.08,5.11,10.78,3.5900000000000003,Clear,None,Medium,Low,5.37,9.42,14.59
11635,2025-03-04 07:42:45.984603,Morning,Medium,Heavy,Urgent,High,1.08,41.58,45.0,38.52,Snowy,None,Medium,Medium,45.74,3.88,10.07
11636,2025-02-27 02:02:39.984603,Night,High,Moderate,Flexible,High,1.08,42.06,44.52,40.48,Clear,Concert,Medium,Medium,44.16,5.19,18.6
11637,2025-03-04 06:36:37.984603,Morning,Low,Moderate,Standard,Medium,1.08,46.02,52.03,41.1,Clear,Holiday,Low,Medium,46.02,3.22,13.81
11638,2025-02-28 05:21:28.984603,Morning,Medium,Light,Standard,High,1.08,48.61,50.95,47.84,Stormy,None,Medium,Medium,48.61,9.94,6.28
11639,2025-02-27 23:26:33.984603,Night,Low,Moderate,Flexible,Low,1.08,12.16,14.71,9.89,Clear,None,Medium,High,11.31,9.42,11.75
11640,2025-03-03 17:14:24.984603,Afternoon,Medium,Light,Flexible,High,1.08,20.92,25.130000000000003,23.82,Stormy,None,Medium,Medium,20.92,6.32,16.35
11641,2025-02-26 20:34:24.984603,Night,Medium,Heavy,Flexible,Low,1.08,43.31,45.99,45.06,Rainy,None,Medium,Medium,47.64,8.74,16.91
